@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 674\nSize of the tree: 1347\n','Number of leaves: 737\nSize of the tree: 1473\n','Number of leaves: 768\nSize of the tree: 1535\n','Number of leaves: 774\nSize of the tree: 1547\n','Number of leaves: 760\nSize of the tree: 1519\n','Number of leaves: 704\nSize of the tree: 1407\n','Number of leaves: 756\nSize of the tree: 1511\n','Number of leaves: 728\nSize of the tree: 1455\n','Number of leaves: 732\nSize of the tree: 1463\n'}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

tyrex,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20160330.1532,7966,3983,2781,1202,0,69.821742,30.178258,0,0.613325,0.055352,0.209684,42.101169,81.789439,10520.944729,853363.702457,-842842.757728,2.641462,214.251494,-211.610032,6219.115574,1.561415,235248.931591,0.350254,69,0.029847,113,0.970153,3673,0.649746,128,0.379121,0.350254,0.364116,0.746304,0.698217,0.069463,0.930537,0.301783,0.687521,0.698217,0.69141,0.847524,0.781,0.009,0.77,0,588128,1126013,564410,'Number of leaves: 768\nSize of the tree: 1535\n',?,?,1535,768,768
tyrex,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20160330.1532,7966,3983,2790,1193,0,70.047703,29.952297,0,0.615479,0.056102,0.212293,42.672163,82.810018,10515.105966,891991.91136,-881476.805394,2.639996,223.949764,-221.309768,6100.818561,1.531714,230709.477215,0.314721,62,0.029319,111,0.970681,3675,0.685279,135,0.358382,0.314721,0.335135,0.675166,0.700477,0.071553,0.928447,0.299523,0.686884,0.700477,0.691849,0.834526,0.687,0.008,0.68,0.01,592694,1126013,564410,'Number of leaves: 774\nSize of the tree: 1547\n',?,?,1547,774,774
tyrex,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20160330.1532,7966,3983,2869,1114,0,72.031132,27.968868,0,0.6413,0.053068,0.204366,40.365286,79.722514,10518.799833,782595.541405,-772076.741572,2.640924,196.483942,-193.843018,6343.272356,1.592587,239921.002049,0.367347,72,0.024294,92,0.975706,3695,0.632653,124,0.439024,0.367347,0.4,0.75574,0.720311,0.064903,0.935097,0.279689,0.708057,0.720311,0.712434,0.852136,0.655,0.007,0.66,0,582040,1126013,564410,'Number of leaves: 760\nSize of the tree: 1519\n',?,?,1519,760,760
tyrex,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20160330.1532,7966,3983,2788,1195,0,69.997489,30.002511,0,0.615468,0.055921,0.210041,42.534192,81.93033,10519.575653,821364.729799,-810845.154146,2.641119,206.217607,-203.576489,6171.524,1.549466,233433.526831,0.279188,55,0.032488,123,0.967512,3663,0.720812,142,0.308989,0.279188,0.293333,0.680928,0.699975,0.069867,0.930133,0.300025,0.690775,0.699975,0.693533,0.84394,0.734,0.006,0.72,0.01,539424,1126013,564410,'Number of leaves: 704\nSize of the tree: 1407\n',?,?,1407,704,704
tyrex,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20160330.1532,7966,3983,2793,1190,0,70.123023,29.876977,0,0.619465,0.055317,0.210128,42.076209,81.970312,10515.63065,867301.935551,-856786.304901,2.640128,217.750925,-215.110797,6250.221459,1.569225,236365.295007,0.331633,65,0.034064,129,0.965936,3658,0.668367,131,0.335052,0.331633,0.333333,0.660621,0.70123,0.065096,0.934904,0.29877,0.696542,0.70123,0.698415,0.843714,0.953,0.015,0.94,0.01,578996,1126013,564410,'Number of leaves: 756\nSize of the tree: 1511\n',?,?,1511,756,756
tyrex,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20160330.1532,7966,3983,2846,1137,0,71.453678,28.546322,0,0.634868,0.05388,0.206066,40.981477,80.37979,10519.575653,781599.883433,-771080.307779,2.641119,196.233965,-193.592847,6311.318529,1.584564,238721.155953,0.319797,63,0.027205,103,0.972795,3683,0.680203,134,0.379518,0.319797,0.347107,0.738469,0.714537,0.064902,0.935098,0.285463,0.705552,0.714537,0.708109,0.85295,0.881,0.006,0.86,0.01,557688,1126013,564410,'Number of leaves: 728\nSize of the tree: 1455\n',?,?,1455,728,728
tyrex,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20160330.1532,7966,3983,2817,1166,0,70.725584,29.274416,0,0.624312,0.05415,0.207726,41.187347,81.028117,10518.275149,781639.737877,-771121.462728,2.640792,196.243971,-193.603179,6305.276067,1.583047,238477.842219,0.329949,65,0.025357,96,0.974643,3690,0.670051,132,0.403727,0.329949,0.363128,0.744272,0.707256,0.07011,0.92989,0.292744,0.697683,0.707256,0.700784,0.852008,0.846,0.011,0.83,0.01,560732,1126013,564410,'Number of leaves: 732\nSize of the tree: 1463\n',?,?,1463,732,732
tyrex,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160330.1533,7966,3983,2875,1108,0,72.181773,27.818227,0,0.63281,0.062225,0.186846,47.331437,72.889906,10514.196907,5842.800119,4671.396788,2.639768,1.466935,1.172834,6138.758612,1.54124,232134.293028,0.056122,11,0.002641,10,0.997359,3777,0.943878,185,0.52381,0.056122,0.101382,0.858959,0.721818,0.083474,0.916526,0.278182,0.67412,0.721818,0.677439,0.927501,39.816,0.044,39.84,0.04,31084,1126013,564410,?,?,?,?,?,?
tyrex,1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160330.1533,7966,3983,2874,1109,0,72.156666,27.843334,0,0.637534,0.064481,0.185021,49.044977,72.171505,10518.339816,5736.790875,4781.548941,2.640808,1.440319,1.200489,6269.287116,1.574011,237117.403025,0.111675,22,0.005283,20,0.994717,3766,0.888325,175,0.52381,0.111675,0.1841,0.825729,0.721567,0.073676,0.926324,0.278433,0.68712,0.721567,0.687719,0.932886,38.085,0.019,37.9,0.02,31084,1126013,564410,?,?,?,?,?,?
tyrex,1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160330.1534,7966,3983,2887,1096,0,72.483053,27.516947,0,0.640186,0.061294,0.185185,46.620568,72.233326,10520.944729,5618.23698,4902.707749,2.641462,1.410554,1.230908,6296.785604,1.580915,238186.93643,0.071066,14,0.001057,4,0.998943,3782,0.928934,183,0.777778,0.071066,0.130233,0.84484,0.724831,0.075413,0.924587,0.275169,0.696363,0.724831,0.685275,0.932471,36.313,0.056,36.28,0.02,31084,1126013,564410,?,?,?,?,?,?
tyrex,2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160330.1535,7966,3983,2887,1096,0,72.483053,27.516947,0,0.639605,0.06437,0.185738,48.961341,72.451533,10515.105966,5525.14821,4989.957756,2.639996,1.387183,1.252814,6222.54327,1.562275,235312.637226,0.086294,17,0.007132,27,0.992868,3759,0.913706,180,0.386364,0.086294,0.141079,0.848463,0.724831,0.077144,0.922856,0.275169,0.668011,0.724831,0.685756,0.929491,36.951,0.029,36.73,0.03,31084,1126013,564410,?,?,?,?,?,?
tyrex,2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160330.1535,7966,3983,2883,1100,0,72.382626,27.617374,0,0.635726,0.062258,0.183066,47.355886,71.413399,10518.799833,5454.402201,5064.397632,2.640924,1.369421,1.271503,6241.327054,1.566991,236065.134314,0.045918,9,0.00132,5,0.99868,3782,0.954082,187,0.642857,0.045918,0.085714,0.85046,0.723826,0.082732,0.917268,0.276174,0.687084,0.723826,0.680949,0.93681,39.511,0.019,39.54,0.02,31084,1126013,564410,?,?,?,?,?,?
tyrex,2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160330.1536,7966,3983,2861,1122,0,71.830279,28.169721,0,0.631186,0.065885,0.188201,50.113031,73.411224,10519.575653,6373.949408,4145.626245,2.641119,1.600289,1.04083,6135.780094,1.540492,232081.538893,0.15736,31,0.015584,59,0.984416,3727,0.84264,166,0.344444,0.15736,0.216028,0.803433,0.718303,0.077635,0.922365,0.281697,0.696475,0.718303,0.686975,0.922638,35.772,0.019,35.81,0.02,31084,1126013,564410,?,?,?,?,?,?
tyrex,3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160330.1536,7966,3983,2814,1169,0,70.650264,29.349736,0,0.618672,0.069129,0.187757,52.58235,73.243593,10515.63065,5484.248873,5031.381777,2.640128,1.376914,1.263214,5961.719048,1.496791,225454.968403,0.132653,26,0.007394,28,0.992606,3759,0.867347,170,0.481481,0.132653,0.208,0.851189,0.706503,0.075286,0.924714,0.293497,0.670246,0.706503,0.673316,0.930814,37.617,0.021,37.65,0.02,31084,1126013,564410,?,?,?,?,?,?
tyrex,3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160330.1537,7966,3983,2843,1140,0,71.378358,28.621642,0,0.625897,0.063613,0.187587,48.38467,73.171872,10519.575653,6198.57327,4321.002383,2.641119,1.556257,1.084861,6134.634789,1.540205,232038.218519,0.071066,14,0.002905,11,0.997095,3775,0.928934,183,0.56,0.071066,0.126126,0.840634,0.713784,0.078083,0.921917,0.286216,0.666923,0.713784,0.673757,0.928757,38.408,0.023,38.44,0.02,31084,1126013,564410,?,?,?,?,?,?
tyrex,3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160330.1538,7966,3983,2751,1232,0,69.068541,30.931459,0,0.599453,0.073329,0.194761,55.775482,75.970637,10518.275149,6132.452054,4385.823095,2.640792,1.539657,1.101136,5859.594365,1.471151,221621.290747,0.416244,82,0.058109,220,0.941891,3566,0.583756,115,0.271523,0.416244,0.328657,0.830183,0.690685,0.078663,0.921337,0.309315,0.674689,0.690685,0.675228,0.928147,37.118,0.02,37.12,0.02,31084,1126013,564410,?,?,?,?,?,?
