@relation tyrex


@attribute	NE_frequency	numeric
@attribute	word_variance	numeric
@attribute	digit_frequency	numeric
@attribute	noun_frequency	numeric
@attribute	phrases_per_paragraph	numeric
@attribute	punctuation_frequency	numeric
@attribute	sentence_length_avg	numeric
@attribute	sentence_length_max	numeric
@attribute	sentence_length_min	numeric
@attribute	text_length	numeric
@attribute	verb_frequency	numeric
@attribute	word_length_average	numeric
@attribute	class	{ poetry, report, drama, epic }


@DATA
0.0, 0.4966442953020134, 0.0, 0.03186907838070629, 0.3157894736842105, 0.028659160696008188, 25.166666666666668, 30, 1, 149, 0.12833763996554695, 0.814773980154355, poetry
0.0017699115044247787, 0.5903614457831325, 0.0, 0.03185840707964602, 1.2857142857142858, 0.02702702702702703, 8.11111111111111, 14, 1, 71, 0.14690265486725665, 0.8197530864197531, epic
0.0035335689045936395, 0.75, 0.0, 0.0353356890459364, 0.6666666666666666, 0.03532008830022075, 16.5, 21, 14, 68, 0.12014134275618374, 0.8361858190709046, poetry
0.00983048711323965, 0.34450261780104713, 0.062085593731163354, 0.029680509168819712, 0.7507163323782235, 0.017259450772133325, 7.32824427480916, 40, 1, 1879, 0.12036045119415212, 0.8237121831561733, report
0.0016675931072818232, 0.5950413223140496, 0.0, 0.02501389660922735, 0.8421052631578947, 0.02511566424322538, 14.9375, 25, 2, 242, 0.13451917732073373, 0.8231841526045488, poetry
0.0012953367875647669, 0.4403470715835141, 0.0, 0.03983160621761658, 0.35294117647058826, 0.015373614587057561, 26.0, 59, 3, 459, 0.14928756476683938, 0.8070776255707762, poetry
0.00578368999421631, 0.4386503067484663, 0.0, 0.013591671486408328, 1.8958333333333333, 0.04001482030381623, 3.89010989010989, 9, 1, 311, 0.09427414690572586, 0.8172978505629478, drama
0.005686040125351339, 0.21683240358961922, 0.0, 0.02006267566956353, 0.6909620991253644, 0.02523778847246959, 16.17721518987342, 95, 1, 3938, 0.13320195134558846, 0.8341090425531915, epic
0.00120598166907863, 0.5944444444444444, 0.0, 0.034491075735648816, 0.5555555555555556, 0.02639795628725518, 20.48, 40, 3, 532, 0.13024602026049203, 0.8368663594470046, poetry
0.0041033067825247405, 0.46303501945525294, 0.0, 0.02606806661839247, 1.1282051282051282, 0.03753101736972705, 11.727272727272727, 35, 2, 511, 0.12406468742457157, 0.817531305903399, poetry
0.008480612194192768, 0.26219344171948195, 0.011825922421948912, 0.02529276332135226, 0.8509406657018813, 0.021399099774943735, 11.784013605442176, 35, 1, 6999, 0.1202193033309592, 0.851840292948838, report
0.002180232558139535, 0.5007320644216691, 0.0, 0.022347383720930234, 0.47692307692307695, 0.03317641784353284, 10.935483870967742, 40, 1, 662, 0.12409156976744186, 0.8007218355246197, drama
0.006304213869270513, 0.35748987854251013, 0.022665457842248413, 0.030667867469308434, 0.6975806451612904, 0.020985401459854013, 13.745664739884393, 64, 1, 2432, 0.11707825757216665, 0.8529066353493835, report
0.002469485658765662, 0.2893573614416865, 0.019801980198019802, 0.02965406959091553, 0.737649063032368, 0.018616721200496445, 12.893764434180138, 46, 1, 5701, 0.11906159544966904, 0.855582194320176, report
0.0031946451661976115, 0.4828199052132701, 0.0, 0.03133794782079562, 0.7407407407407407, 0.02971931755641167, 16.36, 54, 2, 1671, 0.12839431048908495, 0.8309374367280826, poetry
0.0017699115044247787, 0.6715328467153284, 0.0, 0.03185840707964602, 0.7142857142857143, 0.03167898627243928, 13.3, 72, 1, 137, 0.12123893805309735, 0.8370720188902007, epic
0.005083514887436456, 0.4293785310734463, 0.0, 0.01839748244977003, 1.8135593220338984, 0.03896103896103896, 3.6728971962616823, 9, 1, 342, 0.08569353667392883, 0.8295888088172955, drama
0.003115264797507788, 0.7702702702702703, 0.0, 0.028037383177570093, 1.3333333333333333, 0.0408997955010225, 9.125, 31, 1, 71, 0.11526479750778816, 0.8256658595641646, poetry
0.02064896755162242, 0.78125, 0.045454545454545456, 0.038348082595870206, 1.0, 0.009345794392523364, 2.75, 5, 1, 32, 0.0943952802359882, 0.8076923076923077, drama
0.0, 0.7011494252873564, 0.0, 0.02388535031847134, 0.5714285714285714, 0.030476190476190476, 21.0, 29, 14, 87, 0.13853503184713375, 0.8212058212058212, poetry
0.0033003300330033004, 0.4491114701130856, 0.02376599634369287, 0.030091244418559503, 0.6911764705882353, 0.026453819840364882, 12.617021276595745, 71, 1, 591, 0.1201708406134731, 0.8390862944162436, report
0.008549528301886792, 0.5098591549295775, 0.0, 0.02240566037735849, 1.434782608695652, 0.036059479553903345, 5.5606060606060606, 24, 1, 330, 0.10465801886792453, 0.8282496480525575, drama
0.004855351001416144, 0.45069204152249137, 0.012524084778420038, 0.03267246611369613, 0.627906976744186, 0.01435353869934857, 13.802469135802468, 37, 1, 1147, 0.1169330366174388, 0.8569377990430622, report
0.008037225042301184, 0.4168173598553345, 0.02354145342886387, 0.030985617597292726, 0.788135593220339, 0.019983347210657785, 11.494623655913978, 33, 1, 1074, 0.11696277495769881, 0.8523985239852399, report
0.0, 0.6454545454545455, 0.0, 0.03219927095990279, 0.5555555555555556, 0.027298850574712645, 21.1, 34, 11, 219, 0.1336573511543135, 0.8302180685358256, poetry
0.017062314540059347, 0.5960264900662252, 0.1452991452991453, 0.04451038575667656, 0.9655172413793104, 0.02339688041594454, 5.142857142857143, 21, 1, 128, 0.11201780415430267, 0.8259935553168636, report
0.005376344086021506, 0.5817120622568094, 0.010964912280701754, 0.03763440860215054, 0.7, 0.01481103166496425, 11.833333333333334, 38, 1, 499, 0.12014960261804582, 0.851010101010101, report
0.010178952552946971, 0.44421768707482995, 0.0234375, 0.028895091118043014, 0.759493670886076, 0.01973805570927873, 11.658333333333333, 42, 1, 1410, 0.12066984074864555, 0.8494074376787903, report
0.0035419126328217238, 0.5798319327731093, 0.009174311926605505, 0.031877213695395513, 0.7777777777777778, 0.02312925170068027, 16.428571428571427, 26, 6, 117, 0.14049586776859505, 0.8266068759342302, epic
0.0013599274705349048, 0.5301837270341208, 0.0, 0.025385312783318223, 0.4642857142857143, 0.03315125258994161, 11.661538461538461, 37, 1, 743, 0.11514052583862194, 0.8189397178281317, drama
0.0014746845813534328, 0.48885793871866295, 0.0, 0.022611830247419303, 0.49206349206349204, 0.03218623481781376, 11.612903225806452, 38, 2, 697, 0.11764705882352941, 0.8138946399815965, drama
0.0, 0.6339285714285714, 0.0, 0.025798525798525797, 0.6666666666666666, 0.022408963585434174, 18.166666666666668, 27, 12, 112, 0.1375921375921376, 0.8307926829268293, epic
0.0018170805572380376, 0.6635071090047393, 0.0, 0.026650514839491216, 0.7058823529411765, 0.03206562266964952, 16.583333333333332, 40, 5, 204, 0.12780133252574197, 0.8327841845140033, poetry
0.008699686811274794, 0.483349191246432, 0.018626309662398137, 0.03340679735529521, 0.6896551724137931, 0.01755065169699316, 11.725, 37, 1, 961, 0.12191161118199745, 0.8577910109173401, report
0.0023710729104919974, 0.6029411764705882, 0.0, 0.02133965619442798, 1.25, 0.03185185185185185, 10.4, 32, 2, 204, 0.12092471843509188, 0.8260497000856898, poetry
0.003639101518383737, 0.3629201680672269, 0.020783847980997625, 0.03118333542477099, 0.47549019607843135, 0.015979524073049253, 18.350515463917525, 54, 1, 1865, 0.11946291881039026, 0.8579654510556622, report
0.001118017977729082, 0.33909525560867965, 0.0, 0.024328071195384823, 0.5543933054393305, 0.03227232537577365, 10.218867924528302, 44, 1, 2653, 0.12159563525781494, 0.8124800408762853, drama
0.005344094230559494, 0.36436839456467035, 0.0011514104778353484, 0.022139818955175045, 1.812121212121212, 0.03792222145472128, 6.806020066889632, 38, 1, 1901, 0.1083542371032828, 0.8392902408111533, drama
0.005156537753222836, 0.34136858475894244, 0.0, 0.025127890321260487, 1.4069148936170213, 0.02857142857142857, 5.039697542533081, 10, 1, 2505, 0.10525885001023122, 0.8215234447396058, drama
0.011178861788617886, 0.6276276276276276, 0.027777777777777776, 0.030826558265582657, 0.7377049180327869, 0.014396456256921373, 7.377777777777778, 21, 1, 310, 0.11280487804878049, 0.8433121019108281, report
0.009708737864077669, 0.6666666666666666, 0.0, 0.02912621359223301, 0.6666666666666666, 0.024830699774266364, 18.25, 28, 11, 75, 0.14563106796116504, 0.8168316831683168, poetry
0.001893939393939394, 0.6764705882352942, 0.01639344262295082, 0.03409090909090909, 0.5, 0.03764705882352941, 21.0, 39, 2, 66, 0.12878787878787878, 0.8273195876288659, poetry
0.0, 0.7142857142857143, 0.0, 0.013888888888888888, 0.6666666666666666, 0.029166666666666667, 19.5, 26, 13, 40, 0.14583333333333334, 0.821917808219178, poetry
0.009652509652509652, 0.625, 0.019230769230769232, 0.025096525096525095, 0.8, 0.05063291139240506, 13.75, 34, 4, 56, 0.10810810810810811, 0.8414985590778098, poetry
0.0013458950201884253, 0.5235849056603774, 0.0, 0.02489905787348587, 0.9375, 0.022568093385214007, 13.266666666666667, 30, 3, 200, 0.1426648721399731, 0.8271068635968722, epic
0.0025157232704402514, 0.49911971830985913, 0.0, 0.028473413379073758, 0.5591397849462365, 0.02777401436119767, 20.5, 52, 1, 1107, 0.1299028016009148, 0.8376394597768644, poetry
0.008467023172905526, 0.4962686567164179, 0.021052631578947368, 0.02785204991087344, 0.5606060606060606, 0.01624815361890694, 13.81081081081081, 64, 1, 521, 0.11942959001782531, 0.850949959860851, report
0.0016778523489932886, 0.7638888888888888, 0.0, 0.02348993288590604, 1.1666666666666667, 0.034482758620689655, 10.142857142857142, 17, 1, 70, 0.12080536912751678, 0.8220551378446115, poetry
0.006806969337413352, 0.33770651117589895, 0.013038548752834467, 0.021107849871979018, 0.6735751295336787, 0.022375337405881518, 14.561538461538461, 47, 1, 1934, 0.12852057703116218, 0.8450945304598149, report
0.0011370096645821489, 0.5668202764976958, 0.0, 0.0244457077885162, 0.9444444444444444, 0.0280437756497948, 12.352941176470589, 45, 3, 211, 0.12336554860716316, 0.8387096774193549, epic
0.0, 0.7032967032967034, 0.0, 0.029315960912052116, 0.7142857142857143, 0.02018348623853211, 17.8, 23, 10, 91, 0.1482084690553746, 0.8196392785571143, epic
0.00868917576961271, 0.43681917211328974, 0.0012422360248447205, 0.024702085402184708, 1.4736842105263157, 0.03368034292712799, 8.178571428571429, 61, 1, 880, 0.11395233366434955, 0.8409913169319826, drama
0.0, 0.5769230769230769, 0.0, 0.02981029810298103, 0.5, 0.02875399361022364, 25.0, 38, 10, 104, 0.14092140921409213, 0.8224137931034483, poetry
0.0007651109410864575, 0.6811594202898551, 0.0, 0.03289977046671767, 1.9090909090909092, 0.04736842105263158, 6.857142857142857, 31, 1, 134, 0.10558530986993114, 0.8218997361477572, poetry
0.00101010101010101, 0.6865671641791045, 0.01652892561983471, 0.031313131313131314, 0.5833333333333334, 0.016741071428571428, 18.142857142857142, 24, 4, 132, 0.13535353535353536, 0.8425480769230769, epic
0.0025974025974025974, 0.6956521739130435, 0.0, 0.033766233766233764, 1.0, 0.03257328990228013, 11.5, 16, 6, 46, 0.11948051948051948, 0.8327137546468402, poetry
0.009677994826509677, 0.3815229996134519, 0.013931214627775359, 0.027562215681027562, 0.746268656716418, 0.01638781217800893, 12.48, 30, 1, 2548, 0.11537775399161537, 0.8605137555638976, report
0.0027829313543599257, 0.6, 0.016666666666666666, 0.01948051948051948, 1.3636363636363635, 0.031638418079096044, 8.933333333333334, 24, 1, 130, 0.12059369202226346, 0.8284574468085106, epic
0.005004240882103477, 0.4398576512455516, 0.011980830670926517, 0.030619168787107718, 0.7202797202797203, 0.017831870931219927, 13.145631067961165, 34, 1, 1374, 0.1191687871077184, 0.8534420476829394, report
0.004329004329004329, 0.7903225806451613, 0.0, 0.03463203463203463, 0.5, 0.014084507042253521, 19.666666666666668, 22, 17, 62, 0.1341991341991342, 0.8471177944862155, poetry
0.002962962962962963, 0.5609756097560976, 0.0, 0.03111111111111111, 0.8571428571428571, 0.03339517625231911, 13.5, 21, 7, 82, 0.12148148148148148, 0.8308977035490606, poetry
0.0053131303192797755, 0.27403451109285126, 0.0, 0.025680129876518916, 0.47368421052631576, 0.036288837037946706, 13.042328042328043, 85, 2, 2380, 0.11974221478821272, 0.8087252991928751, drama
0.0024937655860349127, 0.5647058823529412, 0.0, 0.024106400665004156, 1.2162162162162162, 0.03390714658320292, 6.022222222222222, 27, 1, 249, 0.1059850374064838, 0.8210800260247235, drama
0.006858778249284516, 0.33901054339010545, 0.006340579710144928, 0.02378367709464127, 0.8270042194092827, 0.022703006462489465, 12.260204081632653, 40, 1, 2424, 0.12168163426428501, 0.8447468631000686, report
0.003822264691829909, 0.5970772442588727, 0.05755395683453238, 0.036550406115623504, 0.9830508474576272, 0.019256485691361326, 8.172413793103448, 29, 1, 455, 0.1144290492116579, 0.848819380558111, report
0.005964650673216087, 0.3155658555426806, 0.0008908685968819599, 0.020393842375334415, 1.7623762376237624, 0.03828046183163322, 7.303370786516854, 30, 1, 2446, 0.11354765141879743, 0.8331628826617576, drama
0.00842911877394636, 0.6748466257668712, 0.0, 0.028352490421455937, 0.5769230769230769, 0.02198768689533861, 11.333333333333334, 52, 1, 163, 0.12490421455938697, 0.8162859980139027, drama
0.006237006237006237, 0.7454545454545455, 0.0392156862745098, 0.016632016632016633, 1.6, 0.0327455919395466, 7.25, 14, 2, 55, 0.11434511434511435, 0.8353658536585366, epic
0.004909983633387889, 0.42934782608695654, 0.030526315789473683, 0.031860338243316966, 0.6694214876033058, 0.016902088615236024, 12.716049382716049, 39, 1, 1050, 0.1204582651391162, 0.8555966209081309, report
0.0, 0.6693548387096774, 0.0, 0.029094827586206896, 0.8, 0.028205128205128206, 15.25, 24, 5, 124, 0.1336206896551724, 0.8247863247863247, poetry
0.007317073170731708, 0.8958333333333334, 0.0, 0.04390243902439024, 1.2, 0.022099447513812154, 8.166666666666666, 10, 6, 48, 0.11707317073170732, 0.8493589743589743, poetry
0.003345880384776244, 0.30666392431098316, 0.0051752528816749, 0.028932024503653408, 0.515274949083503, 0.016120292603630453, 17.798418972332016, 57, 1, 4721, 0.11961522375575073, 0.861162575266327, report
0.004543924604510266, 0.36482084690553745, 0.0, 0.017502524402558062, 1.6744186046511629, 0.03211009174311927, 4.555555555555555, 10, 1, 598, 0.10333221137664086, 0.8117776554760594, drama
0.006965174129353234, 0.7391304347826086, 0.01904761904761905, 0.024875621890547265, 1.2727272727272727, 0.026900584795321637, 8.428571428571429, 30, 2, 115, 0.11442786069651742, 0.8446866485013624, epic
0.006797059231516161, 0.3992248062015504, 0.0, 0.017616867804133723, 1.2924528301886793, 0.034904013961605584, 5.9489051094890515, 29, 1, 739, 0.10736579275905118, 0.8208269525267994, drama
0.0037809736007021807, 0.3216739537788882, 0.0, 0.028357302005266358, 0.6555555555555556, 0.035358649789029535, 9.435028248587571, 48, 1, 1588, 0.10809533454864628, 0.8196624803767661, drama
0.0, 0.654320987654321, 0.0, 0.03697478991596639, 0.5714285714285714, 0.028513238289205704, 19.25, 25, 14, 80, 0.1361344537815126, 0.8240534521158129, poetry
0.0020463847203274215, 0.6559139784946236, 0.0, 0.032060027285129605, 0.6666666666666666, 0.028949545078577336, 17.9, 35, 2, 184, 0.12687585266030013, 0.8342391304347826, poetry
0.009080590238365494, 0.5150078988941548, 0.03237410071942446, 0.031971244797578506, 0.8571428571428571, 0.025911286780852, 10.25, 45, 1, 604, 0.11975028376844495, 0.8401394422310757, report
0.009218436873747494, 0.5699658703071673, 0.04669260700389105, 0.031663326653306616, 0.7954545454545454, 0.016386182462356066, 8.314285714285715, 28, 1, 280, 0.11743486973947896, 0.8395748987854251, report
0.0028089887640449437, 0.6818181818181818, 0.0, 0.019662921348314606, 0.75, 0.03214285714285714, 13.0, 22, 2, 40, 0.12359550561797752, 0.844, poetry
0.0, 0.6206896551724138, 0.0, 0.030379746835443037, 0.6, 0.02346041055718475, 18.0, 30, 1, 56, 0.1468354430379747, 0.8173076923076923, epic
0.004648460197559558, 0.55, 0.0055248618784530384, 0.02266124346310285, 1.6875, 0.03473227206946455, 7.666666666666667, 42, 1, 196, 0.11621150493898896, 0.8279475982532751, epic
0.002570694087403599, 0.7708333333333334, 0.0, 0.030848329048843187, 0.8, 0.013927576601671309, 11.75, 16, 9, 48, 0.12339331619537275, 0.8558282208588958, poetry
0.0030465444287729195, 0.32296526697770866, 0.0005810575246949448, 0.02155148095909732, 2.1464968152866244, 0.03496651392315826, 6.103857566765579, 46, 1, 1877, 0.1088293370944993, 0.8344218887908208, drama
0.005361930294906166, 0.8, 0.0, 0.03351206434316354, 0.5, 0.025, 21.5, 42, 7, 90, 0.12064343163538874, 0.8506711409395973, poetry
0.004750142504275128, 0.3798076923076923, 0.038425925925925926, 0.029878396351890556, 0.6785714285714286, 0.019886969503092343, 13.625730994152047, 43, 1, 2390, 0.1185635569067072, 0.8572093564529268, report
0.006334510902667804, 0.18664772727272727, 0.0, 0.018435050960328096, 0.7808219178082192, 0.025679687131885218, 14.403508771929825, 56, 1, 3326, 0.14293255370122224, 0.819620584844356, epic
0.0028116213683223993, 0.4128843338213763, 0.0, 0.024523586379256484, 1.3434343434343434, 0.02910798122065728, 5.345864661654136, 9, 1, 676, 0.10668541080912215, 0.8176456711488559, drama
0.004302453313804467, 0.371301775147929, 0.017529215358931552, 0.02856096667887221, 0.7518248175182481, 0.0198989586555315, 12.62135922330097, 37, 1, 1314, 0.12376418894177957, 0.844735344336938, report
0.007674597083653108, 0.632258064516129, 0.0, 0.02532617037605526, 1.263157894736842, 0.026244343891402715, 6.625, 27, 1, 149, 0.11895625479662318, 0.8248898678414097, drama
0.0018326206475259622, 0.6544502617801047, 0.01098901098901099, 0.028100183262064753, 0.5333333333333333, 0.034874905231235785, 12.3125, 29, 1, 189, 0.11667684789248625, 0.8105081826012058, poetry
0.0057404749780102775, 0.17103261788068277, 0.0, 0.01976760335169668, 0.7531120331950207, 0.025603471657173853, 14.977961432506888, 85, 1, 5555, 0.13696125179389843, 0.8301932005391643, epic
0.0024457850970161423, 0.5228494623655914, 0.0014970059880239522, 0.02494700798956465, 0.4, 0.03071739992072929, 12.116666666666667, 38, 1, 717, 0.12131094081200065, 0.8143592037575487, drama
0.002767017155506364, 0.6018957345971564, 0.0, 0.02324294410625346, 1.3529411764705883, 0.03525179856115108, 9.434782608695652, 25, 2, 211, 0.11676812396236856, 0.8220338983050848, poetry
0.0013185778196373912, 0.4182468694096601, 0.0, 0.030515658111608192, 0.45064377682403434, 0.02454490788826327, 25.104761904761904, 78, 2, 2764, 0.13162232163880386, 0.8385060494476592, poetry
0.004064710186163727, 0.4151394422310757, 0.0, 0.026095439395171123, 1.4512820512820512, 0.02722200846479415, 4.597173144876325, 19, 1, 1210, 0.10202422567270954, 0.8275946876537137, drama
0.007921194272367219, 0.4522184300341297, 0.014450867052023121, 0.029856809180461054, 0.7238805970149254, 0.015447877306068015, 11.690721649484535, 37, 1, 1145, 0.11902102163095359, 0.8531784841075795, report
0.003831923890063425, 0.4756637168141593, 0.0161090458488228, 0.033562367864693445, 0.7789473684210526, 0.017130307467057102, 11.891891891891891, 37, 1, 885, 0.11945031712473574, 0.8513317191283293, report
0.002849002849002849, 0.5918367346938775, 0.007352941176470588, 0.029439696106362774, 1.0, 0.02430939226519337, 13.272727272727273, 35, 4, 146, 0.1396011396011396, 0.8200992555831266, epic
0.005277044854881266, 0.528169014084507, 0.0, 0.029023746701846966, 0.4, 0.028125, 14.5, 23, 1, 142, 0.1248900615655233, 0.8099652375434531, poetry
0.002824858757062147, 0.6701030927835051, 0.0, 0.0423728813559322, 0.375, 0.026490066225165563, 30.333333333333332, 49, 20, 96, 0.1370056497175141, 0.8324514991181657, poetry
0.004732365543262774, 0.37619553666312433, 0.0, 0.025708256059346422, 0.7196969696969697, 0.029629059565953516, 10.142105263157895, 79, 1, 1838, 0.1203555669246019, 0.8191329018530011, drama
0.004711821623895667, 0.31076923076923074, 0.015319800842589047, 0.02587294909549853, 0.8118081180811808, 0.024012393493415957, 12.863636363636363, 38, 1, 2862, 0.12305427008834666, 0.8426423200859291, report
0.003085657862256233, 0.3690773067331671, 0.0, 0.019377931374969144, 1.7226890756302522, 0.032380662815445424, 4.107317073170732, 10, 1, 756, 0.09898790422117995, 0.8225152129817445, drama
0.0013079019073569482, 0.46425255338904364, 0.003374578177727784, 0.02408719346049046, 1.186046511627907, 0.03814098036445826, 9.705882352941176, 98, 1, 972, 0.1173841961852861, 0.8403609515996718, poetry
0.0, 0.6, 0.0, 0.033707865168539325, 0.8, 0.029801324503311258, 11.5, 22, 1, 47, 0.1544943820224719, 0.8150943396226416, epic
0.010526315789473684, 0.875, 0.0, 0.028070175438596492, 0.6666666666666666, 0.024691358024691357, 15.5, 18, 13, 32, 0.11228070175438597, 0.8609865470852018, poetry
0.0, 0.691358024691358, 0.013333333333333334, 0.027070063694267517, 0.7142857142857143, 0.02181818181818182, 15.8, 34, 3, 81, 0.12898089171974522, 0.8409542743538767, epic
0.007159904534606206, 0.74, 0.0, 0.028639618138424822, 1.0, 0.007481296758104738, 4.166666666666667, 7, 1, 50, 0.11933174224343675, 0.802547770700637, epic
0.002898550724637681, 0.8, 0.0, 0.02608695652173913, 1.0, 0.027777777777777776, 10.75, 16, 6, 43, 0.13043478260869565, 0.8333333333333334, poetry
0.0, 0.65625, 0.0, 0.028169014084507043, 0.6, 0.025, 20.333333333333332, 26, 12, 63, 0.15023474178403756, 0.8121212121212121, poetry
0.0, 0.6388888888888888, 0.0, 0.031525851197982346, 0.75, 0.03225806451612903, 17.333333333333332, 31, 4, 106, 0.13619167717528374, 0.8214285714285714, poetry
0.007386363636363636, 0.4975186104218362, 0.01291248206599713, 0.026988636363636364, 0.717391304347826, 0.01850387474300174, 11.545454545454545, 39, 1, 768, 0.11448863636363636, 0.8586350974930362, report
0.007670527670527671, 0.35457303857824013, 0.06059088632949424, 0.03155727155727156, 0.6976744186046512, 0.015758743835383483, 8.392592592592592, 41, 1, 2254, 0.11876447876447876, 0.8364893685775221, report
0.015781922525107604, 0.6746987951807228, 0.025974025974025976, 0.00860832137733142, 1.7142857142857142, 0.03327495621716287, 7.333333333333333, 20, 2, 83, 0.11908177905308465, 0.8247863247863247, epic
0.007032348804500703, 0.7272727272727273, 0.010869565217391304, 0.03234880450070324, 0.75, 0.022435897435897436, 16.166666666666668, 27, 6, 99, 0.13924050632911392, 0.823943661971831, poetry
0.005747126436781609, 0.7808219178082192, 0.015151515151515152, 0.019157088122605363, 0.5, 0.024336283185840708, 22.666666666666668, 50, 2, 71, 0.13984674329501914, 0.8285714285714286, poetry
0.0019102196752626551, 0.4823529411764706, 0.0, 0.041069723018147083, 0.2, 0.01871657754010695, 25.9, 42, 3, 255, 0.12177650429799428, 0.8277620396600567, poetry
0.019138755980861243, 0.7785714285714286, 0.015503875968992248, 0.027751196172248804, 0.75, 0.023001095290251915, 15.222222222222221, 42, 1, 140, 0.1339712918660287, 0.8323281061519904, epic
0.0, 0.734375, 0.01694915254237288, 0.02574257425742574, 1.1666666666666667, 0.025404157043879907, 9.285714285714286, 17, 3, 64, 0.12673267326732673, 0.8310991957104558, epic
0.015255658005029338, 0.5595238095238095, 0.02003338898163606, 0.02967309304274937, 0.7763157894736842, 0.027059055895714005, 11.135593220338983, 37, 1, 654, 0.1126571668063705, 0.8466651894526922, report
0.0013736263736263737, 0.632183908045977, 0.0125, 0.028846153846153848, 1.125, 0.03156146179401993, 9.777777777777779, 17, 4, 87, 0.11950549450549451, 0.8346153846153846, epic
0.004838709677419355, 0.6459627329192547, 0.0, 0.03467741935483871, 0.9230769230769231, 0.03051181102362205, 12.583333333333334, 42, 1, 152, 0.12983870967741937, 0.8301886792452831, poetry
0.0, 0.5369127516778524, 0.0, 0.027604630454140695, 0.6923076923076923, 0.022426095820591234, 14.777777777777779, 27, 1, 137, 0.13268032056990206, 0.8459821428571429, epic
0.0023745918670228555, 0.3234274393263992, 0.0, 0.029504303947758978, 0.4585987261146497, 0.029793955057793094, 14.277777777777779, 97, 1, 2002, 0.11985752448797862, 0.8188869342715497, drama
0.010238907849829351, 0.8378378378378378, 0.0, 0.040955631399317405, 0.5, 0.01090909090909091, 12.333333333333334, 22, 3, 37, 0.12627986348122866, 0.8326693227091634, poetry
0.0039608574091332715, 0.560081466395112, 0.0, 0.02842497670083877, 0.7945205479452054, 0.028275475923852184, 8.724137931034482, 44, 1, 477, 0.11439888164026095, 0.8251223491027733, drama
0.0038605230386052304, 0.33408705483323914, 0.0, 0.022602739726027398, 1.6753246753246753, 0.03508771929824561, 6.709302325581396, 38, 1, 1627, 0.1101494396014944, 0.8399464575963285, drama
0.0040650406504065045, 0.6888888888888889, 0.0, 0.025745257452574527, 1.5714285714285714, 0.037300177619893425, 7.818181818181818, 17, 1, 82, 0.12195121951219512, 0.821505376344086, poetry
0.007259528130671506, 0.8125, 0.0, 0.029038112522686024, 1.0, 0.026200873362445413, 10.333333333333334, 14, 5, 62, 0.1161524500907441, 0.849009900990099, poetry
0.0017110730872647274, 0.5255623721881391, 0.0, 0.02713273038376925, 0.33088235294117646, 0.030652503793626707, 10.755555555555556, 49, 2, 478, 0.11953067709606453, 0.7933310177144842, drama
0.0031201248049922, 0.7341772151898734, 0.0, 0.0202808112324493, 0.5714285714285714, 0.027829313543599257, 18.5, 25, 14, 77, 0.12324492979719189, 0.8467741935483871, poetry
0.002898550724637681, 0.4160079051383399, 0.0, 0.0286231884057971, 1.3614457831325302, 0.030280758488901955, 8.778761061946902, 47, 1, 962, 0.12222222222222222, 0.8313813296589735, drama
