@relation tyrex


@attribute	NE_frequency	numeric
@attribute	word_variance	numeric
@attribute	digit_frequency	numeric
@attribute	noun_frequency	numeric
@attribute	phrases_per_paragraph	numeric
@attribute	punctuation_frequency	numeric
@attribute	rhyme_average	numeric
@attribute	sentence_length_avg	numeric
@attribute	sentence_length_max	numeric
@attribute	sentence_length_min	numeric
@attribute	text_length	numeric
@attribute	verb_frequency	numeric
@attribute	word_length_average	numeric
@attribute	class	{ erzaehlung, lyrik, dramatik, lustspiel, essay, tragoedie, maerchen, novelle, sonett, roman, ballade, fabel }


@DATA
0.029411764705882353, 0.6470588235294118, 0.016666666666666666, 0.25, 0.8333333333333334, 0.025056947608200455, 0.0, 12.8, 27, 2, 65, 1.0, 0.8320610687022901, lyrik
0.015859408486926702, 0.3146163737676811, 0.00046860356138706655, 0.2151735962280326, 0.30526315789473685, 0.027518593644354293, 0.6772486772486772, 37.775862068965516, 107, 2, 2323, 1.0, 0.8338699291693497, erzaehlung
0.0, 0.6907216494845361, 0.011494252873563218, 0.20618556701030927, 0.75, 0.04311774461028192, 0.0, 15.333333333333334, 25, 1, 94, 1.0, 0.8261682242990654, lyrik
0.05370843989769821, 0.5115089514066496, 0.011363636363636364, 0.16112531969309463, 0.4, 0.023708721422523286, 0.4482758620689655, 30.25, 68, 6, 381, 1.0, 0.828982898289829, maerchen
0.16043360433604337, 0.43577235772357725, 0.012658227848101266, 0.22059620596205962, 1.880794701986755, 0.024801512287334595, 0.44, 6.838028169014085, 115, 1, 1803, 1.0, 0.8342652855440462, tragoedie
0.043478260869565216, 0.782608695652174, 0.0, 0.21739130434782608, 1.0, 0.03896103896103896, 0.0, 11.0, 20, 2, 22, 1.0, 0.8432835820895522, lyrik
0.04950495049504951, 0.7821782178217822, 0.0, 0.2376237623762376, 0.6666666666666666, 0.027818448023426062, 0.25, 16.333333333333332, 24, 12, 101, 1.0, 0.8392282958199357, lyrik
0.0049504950495049506, 0.6386138613861386, 0.005555555555555556, 0.24752475247524752, 0.8823529411764706, 0.027407407407407408, 0.125, 12.933333333333334, 35, 3, 196, 1.0, 0.8385761589403974, lyrik
0.021787709497206705, 0.358659217877095, 0.0, 0.20893854748603352, 0.5774647887323944, 0.02298546895640687, 0.6382978723404256, 20.609756097560975, 59, 6, 1750, 1.0, 0.833745247148289, maerchen
0.045112781954887216, 0.6842105263157895, 0.016260162601626018, 0.21052631578947367, 0.7272727272727273, 0.02199074074074074, 0.0, 16.25, 24, 6, 133, 1.0, 0.8326996197718631, fabel
0.02110960757780785, 0.26630581867388364, 0.0003068425897514575, 0.18863328822733424, 0.6357388316151202, 0.027186458066170812, 0.6724137931034483, 18.61081081081081, 65, 2, 3549, 1.0, 0.8346922611004985, erzaehlung
0.017397355601948505, 0.3966597077244259, 0.0007751937984496124, 0.18580375782881003, 0.6239316239316239, 0.025800235520822182, 0.5641025641025641, 18.65753424657534, 73, 1, 1406, 1.0, 0.8361858190709046, novelle
0.01806640625, 0.349609375, 0.0, 0.18701171875, 0.36942675159235666, 0.01880472021317092, 0.6496815286624203, 33.37931034482759, 82, 1, 2035, 1.0, 0.836324307002083, fabel
0.02681992337164751, 0.5670498084291188, 0.0, 0.26053639846743293, 0.75, 0.03245942571785269, 0.0, 16.333333333333332, 25, 6, 250, 1.0, 0.827681660899654, lyrik
0.06818181818181818, 0.7727272727272727, 0.037037037037037035, 0.26136363636363635, 0.625, 0.022116903633491312, 0.0, 17.0, 23, 6, 88, 1.0, 0.851027397260274, fabel
0.0071492403932082215, 0.42716711349419123, 0.0, 0.22073279714030383, 0.9418604651162791, 0.03011539544047284, 0.47058823529411764, 13.567901234567902, 37, 2, 1104, 1.0, 0.8256126482213438, lyrik
0.03125, 0.71875, 0.0, 0.171875, 0.6, 0.02506265664160401, 0.0, 20.666666666666668, 32, 12, 64, 1.0, 0.8288043478260869, lyrik
0.06428571428571428, 0.6571428571428571, 0.0, 0.22857142857142856, 0.5454545454545454, 0.010650887573964497, 0.2, 21.666666666666668, 47, 5, 134, 1.0, 0.8312342569269522, lyrik
0.11607142857142858, 0.7857142857142857, 0.08, 0.23214285714285715, 1.2727272727272727, 0.03176470588235294, 0.0, 8.071428571428571, 28, 2, 110, 1.0, 0.8468965517241379, lyrik
0.046762589928057555, 0.5035971223021583, 0.0, 0.22661870503597123, 1.5263157894736843, 0.030358227079538554, 0.2222222222222222, 9.206896551724139, 27, 3, 257, 1.0, 0.8163558106169297, lyrik
0.019766852508869743, 0.28231120121642167, 0.0011500862564692352, 0.13482007095793208, 0.7552447552447552, 0.027635796586675906, 0.5492957746478874, 17.09259259259259, 83, 1, 1881, 1.0, 0.8204050439434467, novelle
0.0, 0.7169811320754716, 0.01020408163265306, 0.2830188679245283, 1.3333333333333333, 0.026988636363636364, 0.0, 9.083333333333334, 16, 4, 106, 1.0, 0.8252911813643927, lyrik
0.024242424242424242, 0.5696969696969697, 0.0, 0.18484848484848485, 0.5769230769230769, 0.03070175438596491, 0.16, 20.533333333333335, 61, 2, 319, 1.0, 0.8312101910828026, lyrik
0.04153686396677051, 0.338006230529595, 0.000612369871402327, 0.2050882658359294, 1.5555555555555556, 0.030104911053671888, 0.5686274509803921, 7.857142857142857, 36, 1, 1785, 1.0, 0.8389830508474576, roman
0.007179896290386917, 0.3378540087754288, 0.0, 0.1998404467491025, 0.6836734693877551, 0.024307986000636335, 0.5846153846153846, 17.17910447761194, 57, 1, 2361, 1.0, 0.8358457797846475, erzaehlung
0.00922874093605801, 0.3968358602504944, 0.0007513148009015778, 0.1885299934080422, 0.792, 0.022226612664229973, 0.5161290322580645, 14.434343434343434, 51, 2, 1455, 1.0, 0.8420423682781097, erzaehlung
0.016974169741697416, 0.27498154981549816, 0.00032695765898316167, 0.1877490774907749, 0.6205673758865248, 0.022129000754649977, 0.7886323268206039, 18.474285714285713, 94, 1, 6587, 1.0, 0.8394741269497921, novelle
0.10638297872340426, 0.6914893617021277, 0.022988505747126436, 0.13829787234042554, 0.75, 0.026143790849673203, 0.0, 15.333333333333334, 20, 6, 94, 1.0, 0.8321299638989169, fabel
0.06451612903225806, 0.8225806451612904, 0.03508771929824561, 0.20967741935483872, 0.5, 0.02127659574468085, 0.0, 19.666666666666668, 45, 6, 62, 1.0, 0.8447837150127226, fabel
0.0, 0.5390334572490706, 0.0, 0.20817843866171004, 0.8095238095238095, 0.02833530106257379, 0.35, 15.176470588235293, 24, 9, 262, 1.0, 0.8290766208251473, lyrik
0.005382775119617225, 0.27332535885167464, 0.0, 0.20035885167464115, 0.7851851851851852, 0.027286413248024086, 0.664179104477612, 14.830188679245284, 62, 1, 1601, 1.0, 0.8300333472280117, maerchen
0.0, 0.68, 0.008695652173913044, 0.232, 0.8181818181818182, 0.027283511269276393, 0.2, 13.666666666666666, 23, 4, 125, 1.0, 0.8361955085865258, sonett
0.0069124423963133645, 0.33410138248847926, 0.001257071024512885, 0.19642857142857142, 0.4154929577464789, 0.02121374865735768, 0.574468085106383, 27.949152542372882, 61, 4, 1732, 1.0, 0.8354875498954571, roman
0.018518518518518517, 0.7777777777777778, 0.04, 0.2777777777777778, 0.6, 0.023017902813299233, 0.0, 17.333333333333332, 33, 6, 54, 1.0, 0.853185595567867, fabel
0.06770833333333333, 0.5625, 0.00641025641025641, 0.22916666666666666, 1.3571428571428572, 0.030874785591766724, 0.15384615384615385, 9.157894736842104, 38, 3, 169, 1.0, 0.831494483450351, lustspiel
0.006430868167202572, 0.4855305466237942, 0.0, 0.1157556270096463, 0.9565217391304348, 0.024507192328183273, 0.2727272727272727, 13.454545454545455, 30, 4, 296, 1.0, 0.8234943351222421, fabel
0.013002364066193853, 0.43380614657210403, 0.0, 0.23522458628841608, 0.6811594202898551, 0.02280955829109341, 0.4264705882352941, 17.085106382978722, 57, 3, 825, 1.0, 0.8374432826987571, maerchen
0.0, 0.6782608695652174, 0.009523809523809525, 0.20869565217391303, 0.7777777777777778, 0.027417027417027416, 0.0, 15.857142857142858, 34, 2, 113, 1.0, 0.8176, lyrik
0.016696750902527077, 0.34521660649819497, 0.0004930966469428008, 0.180956678700361, 0.43169398907103823, 0.0222684703433923, 0.6813186813186813, 26.658227848101266, 89, 3, 2210, 1.0, 0.8368658149324274, roman
0.03065134099616858, 0.40076628352490423, 0.0008718395815170009, 0.17471264367816092, 0.9142857142857143, 0.02834719456483542, 0.5384615384615384, 12.9375, 45, 1, 1251, 1.0, 0.8360225632952906, roman
0.009633911368015413, 0.3882466281310212, 0.0, 0.174373795761079, 0.2976190476190476, 0.021417565485362097, 0.5542168674698795, 39.16, 77, 6, 1038, 1.0, 0.8320919689119171, maerchen
0.2916666666666667, 0.5833333333333334, 0.0, 0.2604166666666667, 1.5714285714285714, 0.039568345323741004, 0.0, 8.909090909090908, 27, 4, 94, 1.0, 0.7964989059080962, lyrik
0.046153846153846156, 0.4221153846153846, 0.0005379236148466917, 0.2264423076923077, 0.4444444444444444, 0.024822695035460994, 0.6111111111111112, 24.225, 278, 1, 2038, 1.0, 0.8454131918119788, roman
0.03614457831325301, 0.5542168674698795, 0.0, 0.27710843373493976, 2.0, 0.03908794788273615, 0.3333333333333333, 6.357142857142857, 18, 2, 82, 1.0, 0.8353658536585366, lyrik
0.0075107296137339056, 0.48497854077253216, 0.005861664712778429, 0.24141630901287553, 0.84, 0.03016888014428595, 0.43243243243243246, 14.523809523809524, 30, 3, 927, 1.0, 0.8308366824990866, lyrik
0.07407407407407407, 0.6148148148148148, 0.0, 0.2, 0.5, 0.01653944020356234, 0.4444444444444444, 25.4, 43, 4, 132, 1.0, 0.8224932249322493, lyrik
0.02394822006472492, 0.4064724919093851, 0.0007117437722419929, 0.1928802588996764, 0.2826086956521739, 0.02, 0.5693430656934306, 37.0, 78, 6, 1542, 1.0, 0.8483864620228256, roman
0.023809523809523808, 0.5714285714285714, 0.0, 0.15476190476190477, 0.7142857142857143, 0.025590551181102362, 0.0, 16.4, 35, 3, 84, 1.0, 0.8195652173913044, lyrik
0.030107526881720432, 0.5333333333333333, 0.0, 0.24731182795698925, 0.5609756097560976, 0.016094088517486844, 0.25, 19.347826086956523, 45, 4, 463, 1.0, 0.8469184890656064, maerchen
0.014534883720930232, 0.5988372093023255, 0.0, 0.2441860465116279, 0.5666666666666667, 0.025420077552778975, 0.3103448275862069, 19.470588235294116, 74, 5, 344, 1.0, 0.8399440037330844, lyrik
0.014358108108108109, 0.41469594594594594, 0.0, 0.18327702702702703, 0.37894736842105264, 0.02266558089033659, 0.5638297872340425, 28.63888888888889, 59, 6, 1090, 1.0, 0.84328680385667, roman
0.003534956794972506, 0.24430479183032208, 0.0, 0.14218381775333858, 0.5683060109289617, 0.024793388429752067, 0.7087912087912088, 22.76923076923077, 58, 3, 2447, 1.0, 0.8194833948339484, maerchen
0.0, 0.62, 0.0, 0.18, 0.5, 0.028846153846153848, 0.0, 24.0, 26, 22, 50, 1.0, 0.8304498269896193, lyrik
0.0026109660574412533, 0.4516971279373368, 0.005813953488372093, 0.19321148825065274, 0.9821428571428571, 0.033916612659321665, 0.4, 13.49090909090909, 25, 2, 743, 1.0, 0.8184487399070223, lyrik
0.0056179775280898875, 0.6179775280898876, 0.0, 0.28651685393258425, 0.35714285714285715, 0.038175046554934824, 0.15384615384615385, 33.8, 118, 5, 178, 1.0, 0.8226452905811623, lyrik
0.00968054211035818, 0.3814133591481123, 0.0, 0.19264278799612777, 0.38095238095238093, 0.0224222086638194, 0.40963855421686746, 30.28125, 67, 4, 1021, 1.0, 0.8350848827809216, maerchen
0.02631578947368421, 0.7171052631578947, 0.014388489208633094, 0.3223684210526316, 0.3076923076923077, 0.02263374485596708, 0.0, 35.5, 68, 7, 151, 1.0, 0.8373101952277657, ballade
0.042095416276894296, 0.3713751169317119, 0.0010277492291880781, 0.1580916744621141, 1.3614457831325302, 0.03792331374195354, 0.39759036144578314, 9.601769911504425, 42, 1, 1055, 1.0, 0.8264299802761341, tragoedie
0.017134697762970014, 0.3398381722989053, 0.0005186721991701245, 0.21703950499762018, 0.45930232558139533, 0.025601298509665044, 0.6198830409356725, 25.39240506329114, 82, 6, 2099, 1.0, 0.8342026236763079, erzaehlung
0.021947101857062466, 0.3905458638154192, 0.00251414204902577, 0.17726505346088914, 0.589041095890411, 0.027050384582145016, 0.6275862068965518, 19.488372093023255, 68, 2, 1736, 1.0, 0.8371809309309309, roman
0.025477707006369428, 0.35321366531557613, 0.0019059720457433292, 0.21598147075854082, 0.8, 0.030857917938284164, 0.5724137931034483, 14.560344827586206, 56, 1, 1718, 1.0, 0.838135593220339, roman
0.005426739023186976, 0.23976319684262457, 0.0, 0.1726689689195856, 0.6878980891719745, 0.02808632180260235, 0.7371794871794872, 17.935185185185187, 54, 1, 1986, 1.0, 0.8246911432051505, maerchen
0.007692307692307693, 0.6461538461538462, 0.017241379310344827, 0.16153846153846155, 0.5454545454545454, 0.023668639053254437, 0.0, 20.166666666666668, 30, 6, 126, 1.0, 0.8403575989782887, fabel
0.010869565217391304, 0.6739130434782609, 0.0, 0.29347826086956524, 0.625, 0.030664395229982964, 0.0, 17.8, 23, 6, 92, 1.0, 0.8295880149812734, lyrik
0.014492753623188406, 0.7536231884057971, 0.0, 0.17391304347826086, 0.6, 0.017994858611825194, 0.0, 22.0, 32, 4, 68, 1.0, 0.814404432132964, lyrik
0.010889292196007259, 0.33030852994555354, 0.0, 0.1560798548094374, 0.5953757225433526, 0.030605600173648797, 0.5581395348837209, 19.776699029126213, 70, 1, 2107, 1.0, 0.8338723672793248, maerchen
0.04285714285714286, 0.6357142857142857, 0.0, 0.29285714285714287, 1.8181818181818181, 0.03695652173913044, 0.0, 7.3, 20, 1, 137, 1.0, 0.8176943699731903, lyrik
0.0037735849056603774, 0.5358490566037736, 0.004166666666666667, 0.2339622641509434, 0.6888888888888889, 0.02057269947178204, 0.18181818181818182, 16.451612903225808, 48, 4, 524, 1.0, 0.8418027828191168, maerchen
0.02011704462326262, 0.3178493050475494, 0.0004088307440719542, 0.17410387710314557, 0.6, 0.02498107494322483, 0.6604651162790698, 19.953488372093023, 68, 1, 2660, 1.0, 0.8320181806704122, roman
0.030522269952520914, 0.24530861406285326, 0.0005267316302343956, 0.16142889441555505, 0.5436046511627907, 0.02776046059628149, 0.7551020408163265, 21.299465240641712, 129, 1, 4140, 1.0, 0.8357735190255129, roman
0.13043478260869565, 0.8043478260869565, 0.024390243902439025, 0.13043478260869565, 1.25, 0.03873239436619718, 0.0, 9.0, 13, 5, 44, 1.0, 0.819327731092437, lyrik
0.0, 0.7205882352941176, 0.0, 0.20588235294117646, 0.8, 0.023195876288659795, 0.0, 16.25, 23, 7, 66, 1.0, 0.8148148148148148, fabel
0.1900383141762452, 0.3739463601532567, 0.0, 0.20766283524904214, 0.7727272727272727, 0.02876598110061145, 0.4942528735632184, 17.779411764705884, 52, 1, 1228, 1.0, 0.8114540150468295, maerchen
0.05405405405405406, 0.7297297297297297, 0.0, 0.2702702702702703, 0.5, 0.028112449799196786, 0.0, 17.5, 22, 13, 37, 1.0, 0.8421052631578947, lyrik
0.014771997430956968, 0.3821451509312781, 0.001402524544179523, 0.18304431599229287, 0.4166666666666667, 0.021522862062368472, 0.6564885496183206, 26.90909090909091, 58, 2, 1557, 1.0, 0.8419341731003657, roman
0.028282828282828285, 0.31717171717171716, 0.0004415011037527594, 0.15717171717171718, 0.6570048309178744, 0.02820994006901144, 0.6956521739130435, 17.647058823529413, 145, 2, 2471, 1.0, 0.8363022316402887, roman
0.02573932092004381, 0.3357064622124863, 0.0006253908692933083, 0.1456736035049288, 0.624113475177305, 0.024634875945803273, 0.5957446808510638, 19.15909090909091, 55, 1, 1738, 1.0, 0.833810888252149, roman
0.031791907514450865, 0.33236994219653176, 0.0006459948320413437, 0.16358381502890174, 0.5755395683453237, 0.026094808126410834, 0.539568345323741, 20.3375, 56, 2, 1686, 1.0, 0.8350283590846861, roman
0.047619047619047616, 0.7857142857142857, 0.0, 0.30952380952380953, 0.5, 0.024054982817869417, 0.0, 20.0, 24, 16, 42, 1.0, 0.8481481481481481, lyrik
0.004784688995215311, 0.6124401913875598, 0.015873015873015872, 0.20095693779904306, 0.5294117647058824, 0.027777777777777776, 0.11764705882352941, 21.88888888888889, 43, 2, 205, 1.0, 0.8279030910609858, lyrik
0.09333333333333334, 0.6933333333333334, 0.028985507246376812, 0.22666666666666666, 0.7142857142857143, 0.017475728155339806, 0.0, 14.6, 24, 6, 75, 1.0, 0.8428874734607219, fabel
0.02830188679245283, 0.4716981132075472, 0.01060070671378092, 0.20440251572327045, 0.9615384615384616, 0.03556187766714083, 0.34615384615384615, 12.28, 27, 2, 308, 1.0, 0.8337816030123723, lyrik
0.0, 0.6666666666666666, 0.0, 0.1794871794871795, 1.0, 0.02032520325203252, 0.0, 12.333333333333334, 21, 1, 37, 1.0, 0.8272727272727273, fabel
0.015978695073235686, 0.3941411451398136, 0.0008143322475570033, 0.2583222370173103, 1.2627118644067796, 0.028629032258064516, 0.4915254237288136, 9.234899328859061, 53, 1, 1345, 1.0, 0.8433608751309205, tragoedie
0.004899777282850779, 0.3167037861915368, 0.0004873294346978557, 0.18797327394209354, 0.510989010989011, 0.024434138575482798, 0.6629834254143646, 23.053763440860216, 74, 2, 2233, 1.0, 0.8339656326712788, roman
0.0, 0.5633187772925764, 0.0049261083743842365, 0.20087336244541484, 0.47368421052631576, 0.0248790601243953, 0.2222222222222222, 23.444444444444443, 54, 4, 221, 1.0, 0.8367952522255193, maerchen
0.02544625902012913, 0.33801747056589443, 0.000437636761487965, 0.22142043296619826, 0.8990825688073395, 0.027938613750070267, 0.6451612903225806, 12.653061224489797, 58, 1, 2502, 1.0, 0.8429020100502512, roman
0.014534883720930232, 0.6191860465116279, 0.0, 0.313953488372093, 0.5333333333333333, 0.021673168617251843, 0.27586206896551724, 20.625, 57, 5, 344, 1.0, 0.84009324009324, lyrik
0.0038910505836575876, 0.45525291828793774, 0.0, 0.17898832684824903, 0.65, 0.02574002574002574, 0.42105263157894735, 18.846153846153847, 33, 11, 252, 1.0, 0.8236120871398454, maerchen
0.05504587155963303, 0.7339449541284404, 0.0, 0.3211009174311927, 0.4, 0.021108179419525065, 0.0, 25.5, 38, 20, 108, 1.0, 0.8501400560224089, lyrik
0.030303030303030304, 0.7373737373737373, 0.022727272727272728, 0.21212121212121213, 0.75, 0.027463651050080775, 0.25, 15.5, 25, 3, 95, 1.0, 0.8285714285714286, lyrik
0.011950027159152634, 0.38511678435632807, 0.0012012012012012011, 0.19391634980988592, 0.569620253164557, 0.022873993783374513, 0.6560509554140127, 19.488888888888887, 77, 5, 1822, 1.0, 0.8434221840068787, roman
0.005128205128205128, 0.5897435897435898, 0.0, 0.24102564102564103, 0.625, 0.01803921568627451, 0.13333333333333333, 18.2, 37, 8, 188, 1.0, 0.8417935702199661, maerchen
0.0, 0.7528089887640449, 0.0, 0.29213483146067415, 0.375, 0.0165016501650165, 0.0, 28.0, 32, 26, 89, 1.0, 0.8469565217391304, lyrik
0.0, 0.5625, 0.0, 0.3125, 1.0, 0.03286384976525822, 0.0, 10.666666666666666, 16, 2, 32, 1.0, 0.8216216216216217, lyrik
0.016638935108153077, 0.5823627287853578, 0.0, 0.24459234608985025, 0.7058823529411765, 0.031578947368421054, 0.36, 16.27777777777778, 54, 3, 601, 1.0, 0.838012958963283, lyrik
0.012658227848101266, 0.620253164556962, 0.0547945205479452, 0.21518987341772153, 0.5714285714285714, 0.04791666666666667, 0.3333333333333333, 19.0, 46, 2, 79, 1.0, 0.8181818181818182, lyrik
0.05059920106524634, 0.33089214380825566, 0.0007930214115781126, 0.15379494007989347, 0.8508771929824561, 0.029953668785691195, 0.543859649122807, 13.989690721649485, 52, 1, 1374, 1.0, 0.834814992791927, roman
0.019230769230769232, 0.6730769230769231, 0.0, 0.28846153846153844, 0.3333333333333333, 0.02276176024279211, 0.0, 32.666666666666664, 40, 21, 104, 1.0, 0.8346709470304976, lyrik
0.01794105083297736, 0.3280649295173003, 0.0004828585224529213, 0.16488680051260146, 0.5052083333333334, 0.026793374249323567, 0.643979057591623, 22.34020618556701, 67, 3, 2261, 1.0, 0.8392806369064544, erzaehlung
0.035, 0.54, 0.0, 0.26, 1.3333333333333333, 0.03127443315089914, 0.0, 9.95, 26, 1, 193, 1.0, 0.8225659690627843, lyrik
0.06896551724137931, 0.6551724137931034, 0.0, 0.28160919540229884, 0.42857142857142855, 0.023629489603024575, 0.15384615384615385, 26.666666666666668, 49, 15, 168, 1.0, 0.8314833501513622, lyrik
0.03780578206078577, 0.2842846553002224, 0.00041322314049586776, 0.14936990363232025, 0.5024154589371981, 0.024457184679190048, 0.7004830917874396, 24.259615384615383, 60, 1, 2626, 1.0, 0.8279295211894937, erzaehlung
0.06790799561883899, 0.3209200438116101, 0.0, 0.22343921139101863, 0.5263157894736842, 0.023974867724867725, 0.631578947368421, 21.475, 68, 1, 895, 1.0, 0.8381646807753868, maerchen
0.009067357512953367, 0.4183937823834197, 0.0014792899408284023, 0.1411917098445596, 0.6666666666666666, 0.02375, 0.423728813559322, 17.875, 47, 2, 735, 1.0, 0.8334089877439855, erzaehlung
0.025391680172879523, 0.3273905996758509, 0.001288659793814433, 0.17612101566720692, 0.9295774647887324, 0.02851218247796786, 0.5422535211267606, 12.75, 38, 1, 1693, 1.0, 0.8358527131782946, roman
0.014853195164075994, 0.15486470926885434, 0.00025627883136852895, 0.16361542890040298, 0.6536231884057971, 0.025320447420653324, 0.8490566037735849, 18.301552106430155, 88, 1, 8493, 1.0, 0.8260675886366857, maerchen
0.026240458015267174, 0.37309160305343514, 0.0, 0.21183206106870228, 0.5771428571428572, 0.024114598329974087, 0.5, 19.485148514851485, 51, 4, 2042, 1.0, 0.8411673151750972, maerchen
0.028985507246376812, 0.6521739130434783, 0.0, 0.2898550724637681, 0.6666666666666666, 0.01839080459770115, 0.4, 16.75, 28, 9, 69, 1.0, 0.8295739348370927, lyrik
0.014388489208633094, 0.6834532374100719, 0.007936507936507936, 0.22302158273381295, 0.8333333333333334, 0.022508038585209004, 0.0, 13.5, 28, 2, 137, 1.0, 0.836104513064133, lyrik
0.008849557522123894, 0.5958702064896755, 0.006535947712418301, 0.2153392330383481, 0.6428571428571429, 0.02153987167736022, 0.37037037037037035, 17.944444444444443, 43, 2, 333, 1.0, 0.8347436535589846, lyrik
0.03208556149732621, 0.6256684491978609, 0.011976047904191617, 0.17647058823529413, 0.6666666666666666, 0.023580786026200874, 0.0, 17.6, 34, 6, 181, 1.0, 0.8282442748091603, fabel
0.041237113402061855, 0.6237113402061856, 0.005988023952095809, 0.28865979381443296, 0.75, 0.029292107404393815, 0.0, 14.833333333333334, 32, 5, 182, 1.0, 0.8367899008115419, lyrik
0.007407407407407408, 0.5444444444444444, 0.008264462809917356, 0.1814814814814815, 0.5909090909090909, 0.027453271028037383, 0.0, 19.53846153846154, 48, 1, 263, 1.0, 0.8335451080050826, fabel
0.06666666666666667, 0.8666666666666667, 0.0, 0.4, 0.6666666666666666, 0.017094017094017096, 0.0, 14.0, 16, 12, 29, 1.0, 0.8703703703703703, lyrik
0.04936305732484077, 0.5063694267515924, 0.0017574692442882249, 0.1910828025477707, 0.30357142857142855, 0.021040189125295507, 0.43636363636363634, 34.411764705882355, 116, 3, 624, 1.0, 0.8451019393336648, tragoedie
0.031914893617021274, 0.6808510638297872, 0.012345679012345678, 0.26595744680851063, 0.2857142857142857, 0.017045454545454544, 0.3333333333333333, 41.0, 45, 37, 87, 1.0, 0.8297029702970297, lyrik
0.006024096385542169, 0.5240963855421686, 0.0, 0.1927710843373494, 0.5384615384615384, 0.02512562814070352, 0.15384615384615385, 21.428571428571427, 35, 1, 156, 1.0, 0.8295331161780674, fabel
0.02702702702702703, 0.8243243243243243, 0.045454545454545456, 0.20270270270270271, 0.8571428571428571, 0.02734375, 0.0, 11.833333333333334, 24, 1, 72, 1.0, 0.8442982456140351, lyrik
0.01764705882352941, 0.6, 0.012903225806451613, 0.22941176470588234, 0.42857142857142855, 0.02155576382380506, 0.15384615384615385, 26.666666666666668, 36, 6, 168, 1.0, 0.8333333333333334, fabel
0.008695652173913044, 0.6347826086956522, 0.0, 0.2608695652173913, 0.3333333333333333, 0.022792022792022793, 0.0, 36.333333333333336, 41, 28, 115, 1.0, 0.8285714285714286, lyrik
0.04912663755458515, 0.36790393013100436, 0.0, 0.2183406113537118, 1.4166666666666667, 0.04467741935483871, 0.323943661971831, 9.196078431372548, 49, 1, 904, 1.0, 0.8258782875791899, dramatik
0.0044444444444444444, 0.5333333333333333, 0.0, 0.2, 0.5263157894736842, 0.021993127147766325, 0.3333333333333333, 21.5, 37, 7, 224, 1.0, 0.8351810790835181, maerchen
0.027220630372492838, 0.3615090735434575, 0.001087547580206634, 0.17765042979942694, 0.6309523809523809, 0.02311362958544587, 0.5868263473053892, 18.339622641509433, 69, 3, 2006, 1.0, 0.8377831715210357, roman
0.023121387283236993, 0.3265895953757225, 0.00047036688617121356, 0.17836498761354252, 0.5459183673469388, 0.024942144510156854, 0.5714285714285714, 20.85981308411215, 70, 1, 2321, 1.0, 0.8389624800610306, roman
0.07017543859649122, 0.7894736842105263, 0.05660377358490566, 0.22807017543859648, 0.8, 0.02072538860103627, 0.0, 14.0, 26, 6, 57, 1.0, 0.84, fabel
0.030303030303030304, 0.7575757575757576, 0.0, 0.3333333333333333, 0.8333333333333334, 0.03908045977011494, 0.0, 12.8, 18, 6, 65, 1.0, 0.8328981723237598, lyrik
0.0204211869814933, 0.41289087428206767, 0.0007137758743754461, 0.20165922144224632, 0.562962962962963, 0.023034975554719818, 0.6567164179104478, 19.42105263157895, 45, 2, 1533, 1.0, 0.844406126381986, erzaehlung
0.0014925373134328358, 0.5253731343283582, 0.0, 0.24925373134328357, 0.5689655172413793, 0.02790494876825812, 0.40350877192982454, 19.545454545454547, 48, 6, 670, 1.0, 0.8417691579943235, lyrik
0.02511696626446688, 0.26914553065747354, 0.0002808988764044944, 0.1785274562915538, 0.45426829268292684, 0.025166228544920365, 0.7317073170731707, 24.885906040268456, 94, 1, 3887, 1.0, 0.8391660461653015, roman
0.02694610778443114, 0.5119760479041916, 0.0, 0.2155688622754491, 1.1538461538461537, 0.028544243577545196, 0.4230769230769231, 10.366666666666667, 20, 1, 307, 1.0, 0.8318777292576419, lyrik
0.0, 0.6956521739130435, 0.011627906976744186, 0.1956521739130435, 0.8571428571428571, 0.021660649819494584, 0.0, 15.166666666666666, 23, 3, 92, 1.0, 0.818, fabel
0.025207756232686982, 0.22340720221606647, 0.00015807777426493836, 0.1955678670360111, 0.9353146853146853, 0.02584463415153386, 0.8038528896672504, 12.822429906542055, 57, 2, 6896, 1.0, 0.8358642357309468, roman
0.04081632653061224, 0.7346938775510204, 0.0, 0.2653061224489796, 0.5555555555555556, 0.024615384615384615, 0.0, 17.6, 22, 14, 92, 1.0, 0.8480801335559266, lyrik
0.023045267489711935, 0.42551440329218104, 0.0018148820326678765, 0.2123456790123457, 0.38317757009345793, 0.027263992313235647, 0.6320754716981132, 27.853658536585368, 95, 3, 1208, 1.0, 0.8454941116231439, roman
0.0145413870246085, 0.39932885906040266, 0.0013020833333333333, 0.15436241610738255, 0.5, 0.02383134738771769, 0.5507246376811594, 22.914285714285715, 64, 5, 837, 1.0, 0.8354330708661417, roman
0.009664058904739991, 0.3838011965025311, 0.0015113350125944584, 0.2397606994937874, 0.1878453038674033, 0.030136590301365902, 0.6464088397790055, 59.35294117647059, 148, 3, 2165, 1.0, 0.8356850250341374, roman
0.044444444444444446, 0.7555555555555555, 0.0, 0.24444444444444444, 0.75, 0.02464788732394366, 0.0, 12.666666666666666, 15, 11, 39, 1.0, 0.8515625, lyrik
